race_cat,educ_cat,death_cat,date,date_start,model,standard_error,segment,mpc,mpc_lower,mpc_upper,mpc_pval,modeled_n_deaths
Non-Hispanic Black,All levels,Opioids,2017-05-31,2017-05-01,0.5911799999999999,0.13871000000000003,NA,NA,NA,NA,NA,12.785609478599998
Non-Hispanic Black,All levels,Opioids,2017-06-30,2017-06-01,0.5983099999999999,0.13871000000000003,NA,NA,NA,NA,NA,12.939793964399998
Non-Hispanic Black,All levels,Opioids,2017-07-31,2017-07-01,0.60554,0.17290000000000003,NA,NA,NA,NA,NA,13.1039885418
Non-Hispanic Black,All levels,Opioids,2017-08-31,2017-08-01,0.61285,0.19041000000000002,NA,NA,NA,NA,NA,13.270359732
Non-Hispanic Black,All levels,Opioids,2017-09-30,2017-09-01,0.62025,0.14595000000000002,NA,NA,NA,NA,NA,13.4386156125
Non-Hispanic Black,All levels,Opioids,2017-10-31,2017-10-01,0.6277400000000001,0.16631,NA,NA,NA,NA,NA,13.609283929400002
Non-Hispanic Black,All levels,Opioids,2017-11-30,2017-11-01,0.63532,0.20616,NA,NA,NA,NA,NA,13.781825223599999
Non-Hispanic Black,All levels,Opioids,2017-12-31,2017-12-01,0.6429900000000001,0.15280000000000002,NA,NA,NA,NA,NA,13.956798809100002
Non-Hispanic Black,All levels,Opioids,2018-01-31,2018-01-01,0.65076,0.15270000000000003,NA,NA,NA,NA,NA,14.134149282000001
Non-Hispanic Black,All levels,Opioids,2018-02-28,2018-02-01,0.65861,0.16591000000000003,NA,NA,NA,NA,NA,14.312589801100001
Non-Hispanic Black,All levels,Opioids,2018-03-31,2018-03-01,0.6665699999999999,0.19511,NA,NA,NA,NA,NA,14.494477995899997
Non-Hispanic Black,All levels,Opioids,2018-04-30,2018-04-01,0.67462,0.16571000000000002,NA,NA,NA,NA,NA,14.678247036
Non-Hispanic Black,All levels,Opioids,2018-05-31,2018-05-01,0.6827599999999999,0.15911000000000003,NA,NA,NA,NA,NA,14.864470374
Non-Hispanic Black,All levels,Opioids,2018-06-30,2018-06-01,0.6910099999999999,0.15902000000000002,NA,NA,NA,NA,NA,15.053017120799998
Non-Hispanic Black,All levels,Opioids,2018-07-31,2018-07-01,0.6993499999999999,0.20008,NA,NA,NA,NA,NA,15.235822301499999
Non-Hispanic Black,All levels,Opioids,2018-08-31,2018-08-01,0.70779,0.20007,NA,NA,NA,NA,NA,15.420868456500001
Non-Hispanic Black,All levels,Opioids,2018-09-30,2018-09-01,0.71634,0.17172,1,4.981,3.88,6.095,0,15.6083036064
Non-Hispanic Black,All levels,Opioids,2018-10-31,2018-10-01,0.75202,0.18356999999999998,NA,NA,NA,NA,NA,16.3869895726
Non-Hispanic Black,All levels,Opioids,2018-11-30,2018-11-01,0.7894899999999999,0.17170000000000002,NA,NA,NA,NA,NA,17.2047555576
Non-Hispanic Black,All levels,Opioids,2018-12-31,2018-12-01,0.82881,0.17168,NA,NA,NA,NA,NA,18.063002259
Non-Hispanic Black,All levels,Opioids,2019-01-31,2019-01-01,0.8701000000000001,0.22477,NA,NA,NA,NA,NA,18.964316756
Non-Hispanic Black,All levels,Opioids,2019-02-28,2019-02-01,0.91345,0.23839000000000002,NA,NA,NA,NA,NA,19.910524457
Non-Hispanic Black,All levels,Opioids,2019-03-31,2019-03-01,0.9589500000000001,0.20516,NA,NA,NA,NA,NA,20.9038921335
Non-Hispanic Black,All levels,Opioids,2019-04-30,2019-04-01,1.0067199999999998,0.18913,NA,NA,NA,NA,NA,21.9468382848
Non-Hispanic Black,All levels,Opioids,2019-05-31,2019-05-01,1.05687,0.16538,NA,NA,NA,NA,NA,23.04187974
Non-Hispanic Black,All levels,Opioids,2019-06-30,2019-06-01,1.10951,0.21996000000000004,NA,NA,NA,NA,NA,24.1913233311
Non-Hispanic Black,All levels,Opioids,2019-07-31,2019-07-01,1.1647800000000001,0.22466999999999998,NA,NA,NA,NA,NA,25.398284151600006
Non-Hispanic Black,All levels,Opioids,2019-08-31,2019-08-01,1.22281,0.24695000000000003,NA,NA,NA,NA,NA,26.665670932799998
Non-Hispanic Black,All levels,Opioids,2019-09-30,2019-09-01,1.2837199999999998,0.21991000000000005,NA,NA,NA,NA,NA,27.995981945599997
Non-Hispanic Black,All levels,Opioids,2019-10-31,2019-10-01,1.34767,0.21989000000000003,NA,NA,NA,NA,NA,29.3928848505
Non-Hispanic Black,All levels,Opioids,2019-11-30,2019-11-01,1.4147999999999998,0.25111,NA,NA,NA,NA,NA,30.8592639
Non-Hispanic Black,All levels,Opioids,2019-12-31,2019-12-01,1.48528,0.30408999999999997,NA,NA,NA,NA,NA,32.3990216048
Non-Hispanic Black,All levels,Opioids,2020-01-31,2020-01-01,1.55927,0.25108,NA,NA,NA,NA,NA,34.0155841989
Non-Hispanic Black,All levels,Opioids,2020-02-29,2020-02-01,1.6369500000000001,0.30405,NA,NA,NA,NA,NA,35.7127324785
Non-Hispanic Black,All levels,Opioids,2020-03-31,2020-03-01,1.7184899999999999,0.28987000000000007,NA,NA,NA,NA,NA,37.4945131821
Non-Hispanic Black,All levels,Opioids,2020-04-30,2020-04-01,1.8041,0.28251000000000004,NA,NA,NA,NA,NA,39.365263549
Non-Hispanic Black,All levels,Opioids,2020-05-31,2020-05-01,1.89397,0.28618000000000005,NA,NA,NA,NA,NA,41.3293610535
Non-Hispanic Black,All levels,Opioids,2020-06-30,2020-06-01,1.98831,0.29341000000000006,NA,NA,NA,NA,NA,43.3912072596
Non-Hispanic Black,All levels,Opioids,2020-07-31,2020-07-01,2.0873600000000003,0.32399,NA,NA,NA,NA,NA,45.556256275200006
Non-Hispanic Black,All levels,Opioids,2020-08-31,2020-08-01,2.19134,0.38058000000000003,NA,NA,NA,NA,NA,47.829238683199996
Non-Hispanic Black,All levels,Opioids,2020-09-30,2020-09-01,2.3005,0.28974,NA,NA,NA,NA,NA,50.215521045
Non-Hispanic Black,All levels,Opioids,2020-10-31,2020-10-01,2.4151,0.27865,NA,NA,NA,NA,NA,52.721029225
Non-Hispanic Black,All levels,Opioids,2020-11-30,2020-11-01,2.5354099999999997,0.31735,NA,NA,NA,NA,NA,55.35144845759999
Non-Hispanic Black,All levels,Synthetic opioid,2016-01-31,2016-01-03,0.11265,0.07975,0,2.912,1.499,4.344,1.2e-4,2.4465315734999997
